type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,080211,道瓊銀元大06購03,TW20Z0802112,2020/12/25,上市,,RWBCCA
上市認購(售)權證,080212,台泥元大06購02,TW20Z0802120,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080213,泰山元大08購01,TW20Z0802138,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080214,台聚元大08購01,TW20Z0802146,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080215,台聚元大08購02,TW20Z0802153,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080216,亞聚元大06購02,TW20Z0802161,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080217,台達化元大07購01,TW20Z0802179,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080218,台苯元大06購01,TW20Z0802187,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080219,聯成元大06購02,TW20Z0802195,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080220,中石化元大08購03,TW20Z0802203,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080221,中石化元大0A購02,TW20Z0802211,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080222,中纖元大08購01,TW20Z0802229,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080223,永豐餘元大06購02,TW20Z0802237,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080224,中鋼元大06購02,TW20Z0802245,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080225,東鋼元大08購01,TW20Z0802252,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080226,中鴻元大06購05,TW20Z0802260,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080227,新光鋼元大06購03,TW20Z0802278,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080228,聯電元大06購23,TW20Z0802286,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080229,聯電元大08購04,TW20Z0802294,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080230,鴻海元大06購14,TW20Z0802302,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080231,鴻海元大06購15,TW20Z0802310,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080232,台積電元大06購14,TW20Z0802328,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080233,台積電元大06購15,TW20Z0802336,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080234,台積電元大06購16,TW20Z0802344,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080235,華碩元大06購03,TW20Z0802351,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080236,華碩元大08購01,TW20Z0802369,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080237,聯發科元大06購15,TW20Z0802377,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080238,聯發科元大08購04,TW20Z0802385,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080239,中工元大08購02,TW20Z0802393,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080240,長榮元大06購16,TW20Z0802401,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080241,萬海元大06購09,TW20Z0802419,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080242,國泰金元大06購03,TW20Z0802427,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080243,開發金元大0B購01,TW20Z0802435,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080244,晶豪科元大06購02,TW20Z0802443,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080245,大立光元大06購05,TW20Z0802450,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080246,大立光元大08購03,TW20Z0802468,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080247,創意元大06購06,TW20Z0802476,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080248,創意元大07購01,TW20Z0802484,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080249,日月光元大06購03,TW20Z0802492,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080250,材料元大09購01,TW20Z0802500,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080251,寶成元大06購04,TW20Z0802518,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080252,聯成國泰08購01,TW20Z0802526,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080253,中石化國泰08購01,TW20Z0802534,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080254,東鋼國泰08購01,TW20Z0802542,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080255,聯發科國泰0A購01,TW20Z0802559,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080256,聯發科國泰0B購01,TW20Z0802567,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080257,全新國泰08購01,TW20Z0802575,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080258,強茂國泰08購01,TW20Z0802583,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080259,欣興國泰0A購01,TW20Z0802591,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080260,台塑富邦06購01,TW20Z0802609,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080261,亞聚富邦07購01,TW20Z0802617,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080262,聯成富邦08購01,TW20Z0802625,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080263,中石化富邦08購01,TW20Z0802633,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080264,華新富邦06購01,TW20Z0802641,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080265,大亞富邦07購01,TW20Z0802658,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080266,台玻富邦08購01,TW20Z0802666,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080267,中鋼富邦06購01,TW20Z0802674,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080268,東鋼富邦07購01,TW20Z0802682,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080269,中鴻富邦08購01,TW20Z0802690,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080270,佳世達富邦06購01,TW20Z0802708,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080271,瑞昱富邦06購01,TW20Z0802716,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080272,中工富邦08購01,TW20Z0802724,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080273,泰山永豐06購02,TW20Z0802732,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080274,台塑永豐06購01,TW20Z0802740,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080275,台聚永豐06購01,TW20Z0802757,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080276,亞聚永豐06購01,TW20Z0802765,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080277,台達化永豐06購01,TW20Z0802773,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080278,台苯永豐06購01,TW20Z0802781,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080279,國喬永豐06購02,TW20Z0802799,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080280,新纖永豐06購01,TW20Z0802807,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080281,中興電永豐06購04,TW20Z0802815,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080282,長興永豐06購01,TW20Z0802823,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080283,中鴻永豐06購01,TW20Z0802831,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080284,玉晶光永豐06購08,TW20Z0802849,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080285,合勤控永豐06購02,TW20Z0802856,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080286,矽創永豐06購02,TW20Z0802864,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080287,康那香永豐06購01,TW20Z0802872,2020/12/25,上市,,RWSCCA
上市認購(售)權證,080288,FB上証中信07購01,TW20Z0802880,2020/12/28,上市,,RWBCCE
上市認購(售)權證,080289,中興電中信09購01,TW20Z0802898,2020/12/28,上市,,RWSCCE
上市認購(售)權證,080290,中鴻中信08購01,TW20Z0802906,2020/12/28,上市,,RWSCCE
上市認購(售)權證,080291,鴻海中信06購02,TW20Z0802914,2020/12/28,上市,,RWSCCE
上市認購(售)權證,080292,鴻海中信08購01,TW20Z0802922,2020/12/28,上市,,RWSCCE
上市認購(售)權證,080293,鴻海中信0A購01,TW20Z0802930,2020/12/28,上市,,RWSCCE
上市認購(售)權證,080294,旺宏中信07購01,TW20Z0802948,2020/12/28,上市,,RWSCCE
上市認購(售)權證,080295,上緯控中信09購01,TW20Z0802955,2020/12/28,上市,,RWSCCE
上市認購(售)權證,080296,臺股指中信0C購01,TW20Z0802963,2020/12/28,上市,,RWICCE
上市認購(售)權證,080297,元黃金群益09購01,TW20Z0802971,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080298,臺指反群益08購02,TW20Z0802989,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080299,中興電群益07購02,TW20Z0802997,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080300,長興群益07購01,TW20Z0803003,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080301,榮成群益06購02,TW20Z0803011,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080302,為升群益07購02,TW20Z0803029,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080303,台積電群益06購09,TW20Z0803037,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080304,敬鵬群益06購01,TW20Z0803045,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080305,台光電群益06購01,TW20Z0803052,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080306,聯發科群益07購03,TW20Z0803060,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080307,義隆群益06購02,TW20Z0803078,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080308,大立光群益06購03,TW20Z0803086,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080309,欣興群益06購03,TW20Z0803094,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080310,國巨兆豐07購02,TW20Z0803102,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080311,亞光兆豐06購01,TW20Z0803110,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080312,台積電麥證06購05,TW20Z0803128,2020/12/28,上市,,RWSCCE
上市認購(售)權證,080313,聯發科麥證06購04,TW20Z0803136,2020/12/28,上市,,RWSCCE
上市認購(售)權證,080314,合勤控康和06購01,TW20Z0803144,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080315,T50反1凱基0C購02,TW20Z0803151,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080316,T50反1凱基0C購03,TW20Z0803169,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080317,T50反1凱基0C購04,TW20Z0803177,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080318,道瓊反凱基06購04,TW20Z0803185,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080319,SP黃豆凱基07購03,TW20Z0803193,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080320,台泥凱基07購01,TW20Z0803201,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080321,泰山凱基08購01,TW20Z0803219,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080322,中興電凱基06購05,TW20Z0803227,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080323,長興凱基06購01,TW20Z0803235,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080324,寶齡凱基08購01,TW20Z0803243,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080325,台玻凱基06購02,TW20Z0803250,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080326,榮成凱基06購02,TW20Z0803268,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080327,國巨凱基06購10,TW20Z0803276,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080328,凌陽凱基06購02,TW20Z0803284,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080329,友達凱基07購06,TW20Z0803292,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080330,強茂凱基07購01,TW20Z0803300,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080331,華新科凱基06購09,TW20Z0803318,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080332,宏達電凱基06購01,TW20Z0803326,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080333,國產凱基06購01,TW20Z0803334,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080334,欣興凱基06購06,TW20Z0803342,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080335,玉晶光凱基07購05,TW20Z0803359,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080336,群創凱基07購04,TW20Z0803367,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080337,合勤控凱基07購01,TW20Z0803375,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080338,合勤控凱基09購01,TW20Z0803383,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080339,盛群凱基06購01,TW20Z0803391,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080340,聯茂凱基07購02,TW20Z0803409,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080341,南茂凱基07購01,TW20Z0803417,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080342,中興電統一07購05,TW20Z0803425,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080343,中鴻統一07購02,TW20Z0803433,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080344,聯電統一08購04,TW20Z0803441,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080345,華通統一08購01,TW20Z0803458,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080346,台光電統一08購01,TW20Z0803466,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080347,台光電統一08購02,TW20Z0803474,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080348,長榮統一08購05,TW20Z0803482,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080349,晶豪科統一08購02,TW20Z0803490,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080350,群創統一08購02,TW20Z0803508,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080351,GIS統一07購02,TW20Z0803516,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080352,南六統一08購01,TW20Z0803524,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080353,台灣50元富06購06,TW20Z0803532,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080354,台灣50元富07購01,TW20Z0803540,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080355,台灣50元富09購03,TW20Z0803557,2020/12/28,上市,,RWBCCA
上市認購(售)權證,080356,榮成元富06購03,TW20Z0803565,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080357,鴻海元富0A購01,TW20Z0803573,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080358,鴻海元富0A購02,TW20Z0803581,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080359,鴻海元富0A購03,TW20Z0803599,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080360,國巨元富09購03,TW20Z0803607,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080361,國巨元富09購04,TW20Z0803615,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080362,國巨元富09購05,TW20Z0803623,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080363,晶豪科元富06購03,TW20Z0803631,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080364,智原元富07購02,TW20Z0803649,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080365,智原元富07購03,TW20Z0803656,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080366,中鋼國泰08購01,TW20Z0803664,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080367,創意國泰08購01,TW20Z0803672,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080368,上緯控國泰08購01,TW20Z0803680,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080369,矽創國泰08購01,TW20Z0803698,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080370,中石化永豐06購02,TW20Z0803706,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080371,力麗永豐06購01,TW20Z0803714,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080372,華城永豐06購01,TW20Z0803722,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080373,大成鋼永豐06購02,TW20Z0803730,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080374,台光電永豐06購01,TW20Z0803748,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080375,友達永豐06購04,TW20Z0803755,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080376,晶豪科永豐06購04,TW20Z0803763,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080377,欣興永豐06購03,TW20Z0803771,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080378,群創永豐06購05,TW20Z0803789,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080379,合勤控永豐06購03,TW20Z0803797,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080380,訊芯永豐06購01,TW20Z0803805,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080381,大成元大09購01,TW20Z0803813,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080382,聚陽元大06購01,TW20Z0803821,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080383,台肥元大09購01,TW20Z0803839,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080384,中鴻元大07購01,TW20Z0803847,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080385,南港元大09購01,TW20Z0803854,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080386,國巨元大06購21,TW20Z0803862,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080387,國巨元大06購22,TW20Z0803870,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080388,廣宇元大06購02,TW20Z0803888,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080389,台積電元大06購17,TW20Z0803896,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080390,台積電元大06購18,TW20Z0803904,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080391,台積電元大06購19,TW20Z0803912,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080392,華邦電元大06購15,TW20Z0803920,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080393,華邦電元大06購16,TW20Z0803938,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080394,宏碁元大06購04,TW20Z0803946,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080395,宏碁元大06購05,TW20Z0803953,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080396,群光元大09購01,TW20Z0803961,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080397,聯發科元大06購16,TW20Z0803979,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080398,聯發科元大06購17,TW20Z0803987,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080399,全新元大08購01,TW20Z0803995,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080400,宏達電元大07購02,TW20Z0804001,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080401,長榮元大09購02,TW20Z0804019,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080402,長榮元大09購03,TW20Z0804027,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080403,晶豪科元大09購01,TW20Z0804035,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080404,聯陽元大06購01,TW20Z0804043,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080405,健鼎元大09購01,TW20Z0804050,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080406,健鼎元大09購02,TW20Z0804068,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080407,群創元大06購12,TW20Z0804076,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080408,群創元大06購13,TW20Z0804084,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080409,貿聯元大08購01,TW20Z0804092,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080410,大聯大元大09購01,TW20Z0804100,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080411,合勤控元大06購03,TW20Z0804118,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080412,上緯控元大07購03,TW20Z0804126,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080413,茂林元大06購02,TW20Z0804134,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080414,茂林元大07購01,TW20Z0804142,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080415,聯茂元大06購01,TW20Z0804159,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080416,惠特元大07購02,TW20Z0804167,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080417,億豐元大09購01,TW20Z0804175,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080418,億豐元大09購02,TW20Z0804183,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080419,世紀鋼元大06購06,TW20Z0804191,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080420,南亞富邦06購01,TW20Z0804209,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080421,國喬富邦06購01,TW20Z0804217,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080422,大成鋼富邦06購01,TW20Z0804225,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080423,鴻海富邦08購02,TW20Z0804233,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080424,國巨富邦08購03,TW20Z0804241,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080425,合勤控富邦07購01,TW20Z0804258,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080426,彩晶富邦06購03,TW20Z0804266,2020/12/28,上市,,RWSCCA
上市認購(售)權證,080427,道瓊銀國票08購02,TW20Z0804274,2020/12/29,上市,,RWBCCA
上市認購(售)權證,080428,旭富國票06購01,TW20Z0804282,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080429,旭富國票08購01,TW20Z0804290,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080430,旭富國票09購01,TW20Z0804308,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080431,長榮第一06購02,TW20Z0804316,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080432,台化兆豐06購01,TW20Z0804324,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080433,中纖兆豐06購01,TW20Z0804332,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080434,正隆兆豐06購01,TW20Z0804340,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080435,永豐餘兆豐06購01,TW20Z0804357,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080436,友達兆豐07購02,TW20Z0804365,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080437,興勤兆豐06購01,TW20Z0804373,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080438,聯發科兆豐07購03,TW20Z0804381,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080439,開發金兆豐07購01,TW20Z0804399,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080440,大立光兆豐07購01,TW20Z0804407,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080441,世芯兆豐06購02,TW20Z0804415,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080442,日月光兆豐06購02,TW20Z0804423,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080443,啟碁兆豐06購01,TW20Z0804431,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080444,強茂中信06購01,TW20Z0804449,2020/12/29,上市,,RWSCCE
上市認購(售)權證,080445,日月光中信07購01,TW20Z0804456,2020/12/29,上市,,RWSCCE
上市認購(售)權證,080446,台灣50日盛06購01,TW20Z0804464,2020/12/29,上市,,RWBCCA
上市認購(售)權證,080447,大成凱基09購01,TW20Z0804472,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080448,新纖凱基07購01,TW20Z0804480,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080449,大亞凱基07購01,TW20Z0804498,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080450,台肥凱基09購01,TW20Z0804506,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080451,大成鋼凱基06購05,TW20Z0804514,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080452,南港凱基09購01,TW20Z0804522,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080453,為升凱基06購03,TW20Z0804530,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080454,鴻海凱基06購08,TW20Z0804548,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080455,國巨凱基06購11,TW20Z0804555,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080456,華邦電凱基06購08,TW20Z0804563,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080457,技嘉凱基07購01,TW20Z0804571,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080458,台光電凱基06購02,TW20Z0804589,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080459,群光凱基09購01,TW20Z0804597,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080460,聯發科凱基06購15,TW20Z0804605,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080461,義隆凱基07購02,TW20Z0804613,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080462,華新科凱基07購03,TW20Z0804621,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080463,亞光凱基06購02,TW20Z0804639,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080464,玉晶光凱基08購01,TW20Z0804647,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080465,大聯大凱基09購01,TW20Z0804654,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080466,上緯控凱基07購02,TW20Z0804662,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080467,材料凱基09購01,TW20Z0804670,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080468,彩晶凱基08購03,TW20Z0804688,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080469,同欣電凱基06購03,TW20Z0804696,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080470,訊芯凱基07購01,TW20Z0804704,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080471,緯穎凱基06購03,TW20Z0804712,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080472,T50正2元大09購11,TW20Z0804720,2020/12/29,上市,,RWBCCA
上市認購(售)權證,080473,滬深2X元大08購03,TW20Z0804738,2020/12/29,上市,,RWBCCA
上市認購(售)權證,080474,元石油元大07購02,TW20Z0804746,2020/12/29,上市,,RWBCCA
上市認購(售)權證,080475,元石油元大07購03,TW20Z0804753,2020/12/29,上市,,RWBCCA
上市認購(售)權證,080476,台塑元大06購02,TW20Z0804761,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080477,新纖元大06購01,TW20Z0804779,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080478,中興電元大08購03,TW20Z0804787,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080479,中興電元大09購01,TW20Z0804795,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080480,長興元大06購02,TW20Z0804803,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080481,中鴻元大07購02,TW20Z0804811,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080482,大成鋼元大06購09,TW20Z0804829,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080483,聯電元大06購26,TW20Z0804837,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080484,聯電元大06購27,TW20Z0804845,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080485,聯電元大06購28,TW20Z0804852,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080486,金寶元大06購02,TW20Z0804860,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080487,鴻海元大06購16,TW20Z0804878,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080488,鴻海元大06購17,TW20Z0804886,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080489,鴻海元大09購05,TW20Z0804894,2020/12/29,上市,,RWSCCA
上市認購(售)權證,080490,國巨元大08購03,TW20Z0804902,2020/12/29,上市,,RWSCCA
